"run","order_index","metric","native_mode","D","S","R","rows_per_worker","mode","kernel","elapsed_seconds","mac_total","mac_per_second","final_checksum","per_round_checksums","per_round_finite","per_round_overflow","per_round_clipped_cells","per_round_clipping_rates","clipped_cells","clipping_rate","all_rounds_valid","worker_count","cpus","affinity","affinity_errors","affinity_succeeded","timed_repetitions","warmup","timed_repetitions_exact"
"2","2","F(S)","repeat","512","4","1","128,128,128,128","repeat","avx2_repeat","0.0005863","8388608","14307705952.584","5494975376828880146","5494975376828880146","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"3","1","F(S)","repeat","512","4","1","128,128,128,128","repeat","avx2_repeat","0.0007346","8388608","11419286686.6322","5494975376828880146","5494975376828880146","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"3","2","G(S)","fused","512","4","1","128,128,128,128","fused","avx2_fused","0.0004811","8388608","17436308459.7797","5494975376828880146","5494975376828880146","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"4","1","G(S)","fused","512","4","1","128,128,128,128","fused","avx2_fused","0.0010642","8388608","7882548393.15918","5494975376828880146","5494975376828880146","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"4","2","F(S)","repeat","512","4","1","128,128,128,128","repeat","avx2_repeat","0.0007226","8388608","11608923332.4107","5494975376828880146","5494975376828880146","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"5","1","F(S)","repeat","512","4","1","128,128,128,128","repeat","avx2_repeat","0.001132","8388608","7410431095.40636","5494975376828880146","5494975376828880146","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"5","2","G(S)","fused","512","4","1","128,128,128,128","fused","avx2_fused","0.0129074","8388608","649906875.125897","5494975376828880146","5494975376828880146","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","1","G(S)","fused","512","4","1","128,128,128,128","fused","avx2_fused","0.0005754","8388608","14578741744.8731","5494975376828880146","5494975376828880146","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","2","F(S)","repeat","512","4","1","128,128,128,128","repeat","avx2_repeat","0.0032059","8388608","2616615614.95992","5494975376828880146","5494975376828880146","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"7","1","F(S)","repeat","512","4","1","128,128,128,128","repeat","avx2_repeat","0.0005941","8388608","14119858609.6617","5494975376828880146","5494975376828880146","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"7","2","G(S)","fused","512","4","1","128,128,128,128","fused","avx2_fused","0.0337005","8388608","248916425.572321","5494975376828880146","5494975376828880146","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"8","1","G(S)","fused","512","4","1","128,128,128,128","fused","avx2_fused","0.0005282","8388608","15881499432.0333","5494975376828880146","5494975376828880146","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"8","2","F(S)","repeat","512","4","1","128,128,128,128","repeat","avx2_repeat","0.0005865","8388608","14302826939.4714","5494975376828880146","5494975376828880146","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"9","1","F(S)","repeat","512","4","1","128,128,128,128","repeat","avx2_repeat","0.0006066","8388608","13828895483.0201","5494975376828880146","5494975376828880146","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"9","2","G(S)","fused","512","4","1","128,128,128,128","fused","avx2_fused","0.0008456","8388608","9920302743.614","5494975376828880146","5494975376828880146","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","1","G(S)","fused","512","4","1","128,128,128,128","fused","avx2_fused","0.0025328","8388608","3311989892.60897","5494975376828880146","5494975376828880146","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","2","F(S)","repeat","512","4","1","128,128,128,128","repeat","avx2_repeat","0.0016744","8388608","5009918776.8753","5494975376828880146","5494975376828880146","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"1","1","F(S)","repeat","512","4","2","128,128,128,128","repeat","avx2_repeat","0.0026732","16777216","6276079604.96783","16227749103965826276","5494975376828880146;16227749103965826276","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"1","2","G(S)","fused","512","4","2","128,128,128,128","fused","avx2_fused","0.0080913","16777216","2073488314.60952","16227749103965826276","5494975376828880146;16227749103965826276","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"2","1","G(S)","fused","512","4","2","128,128,128,128","fused","avx2_fused","0.1027081","16777216","163348518.763369","16227749103965826276","5494975376828880146;16227749103965826276","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"2","2","F(S)","repeat","512","4","2","128,128,128,128","repeat","avx2_repeat","0.0027462","16777216","6109247687.71393","16227749103965826276","5494975376828880146;16227749103965826276","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"3","1","F(S)","repeat","512","4","2","128,128,128,128","repeat","avx2_repeat","0.0338397","16777216","495785009.914391","16227749103965826276","5494975376828880146;16227749103965826276","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"3","2","G(S)","fused","512","4","2","128,128,128,128","fused","avx2_fused","0.0024482","16777216","6852878032.84045","16227749103965826276","5494975376828880146;16227749103965826276","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"4","1","G(S)","fused","512","4","2","128,128,128,128","fused","avx2_fused","0.0032825","16777216","5111109215.53694","16227749103965826276","5494975376828880146;16227749103965826276","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"4","2","F(S)","repeat","512","4","2","128,128,128,128","repeat","avx2_repeat","0.0031575","16777216","5313449247.82265","16227749103965826276","5494975376828880146;16227749103965826276","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"5","1","F(S)","repeat","512","4","2","128,128,128,128","repeat","avx2_repeat","0.0606758","16777216","276505888.673903","16227749103965826276","5494975376828880146;16227749103965826276","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"5","2","G(S)","fused","512","4","2","128,128,128,128","fused","avx2_fused","0.0356231","16777216","470964514.598673","16227749103965826276","5494975376828880146;16227749103965826276","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","1","G(S)","fused","512","4","2","128,128,128,128","fused","avx2_fused","0.0025642","16777216","6542865611.10678","16227749103965826276","5494975376828880146;16227749103965826276","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","2","F(S)","repeat","512","4","2","128,128,128,128","repeat","avx2_repeat","0.0318257","16777216","527159371.200005","16227749103965826276","5494975376828880146;16227749103965826276","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"7","1","F(S)","repeat","512","4","2","128,128,128,128","repeat","avx2_repeat","0.0031281","16777216","5363388638.47064","16227749103965826276","5494975376828880146;16227749103965826276","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"7","2","G(S)","fused","512","4","2","128,128,128,128","fused","avx2_fused","0.0023939","16777216","7008319478.67497","16227749103965826276","5494975376828880146;16227749103965826276","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"8","1","G(S)","fused","512","4","2","128,128,128,128","fused","avx2_fused","0.0026618","16777216","6302958899.99249","16227749103965826276","5494975376828880146;16227749103965826276","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"8","2","F(S)","repeat","512","4","2","128,128,128,128","repeat","avx2_repeat","0.0032798","16777216","5115316787.609","16227749103965826276","5494975376828880146;16227749103965826276","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"9","1","F(S)","repeat","512","4","2","128,128,128,128","repeat","avx2_repeat","0.0032644","16777216","5139448596.98566","16227749103965826276","5494975376828880146;16227749103965826276","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"9","2","G(S)","fused","512","4","2","128,128,128,128","fused","avx2_fused","0.0031653","16777216","5300355732.47402","16227749103965826276","5494975376828880146;16227749103965826276","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","1","G(S)","fused","512","4","2","128,128,128,128","fused","avx2_fused","0.0057443","16777216","2920671970.47508","16227749103965826276","5494975376828880146;16227749103965826276","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","2","F(S)","repeat","512","4","2","128,128,128,128","repeat","avx2_repeat","0.1235075","16777216","135839653.46234","16227749103965826276","5494975376828880146;16227749103965826276","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"1","1","F(S)","repeat","512","4","4","128,128,128,128","repeat","avx2_repeat","0.0063209","33554432","5308489613.82082","15893249788432566952","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"1","2","G(S)","fused","512","4","4","128,128,128,128","fused","avx2_fused","0.0066209","33554432","5067956320.13774","15893249788432566952","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"2","1","G(S)","fused","512","4","4","128,128,128,128","fused","avx2_fused","0.0063663","33554432","5270633177.827","15893249788432566952","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"2","2","F(S)","repeat","512","4","4","128,128,128,128","repeat","avx2_repeat","0.1983065","33554432","169204902.512021","15893249788432566952","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"3","1","F(S)","repeat","512","4","4","128,128,128,128","repeat","avx2_repeat","0.0309749","33554432","1083278138.10537","15893249788432566952","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"3","2","G(S)","fused","512","4","4","128,128,128,128","fused","avx2_fused","0.0062085","33554432","5404595635.01651","15893249788432566952","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"4","1","G(S)","fused","512","4","4","128,128,128,128","fused","avx2_fused","0.0066167","33554432","5071173243.45973","15893249788432566952","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"4","2","F(S)","repeat","512","4","4","128,128,128,128","repeat","avx2_repeat","0.0065749","33554432","5103413283.85223","15893249788432566952","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"5","1","F(S)","repeat","512","4","4","128,128,128,128","repeat","avx2_repeat","0.0062321","33554432","5384129266.21845","15893249788432566952","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"5","2","G(S)","fused","512","4","4","128,128,128,128","fused","avx2_fused","0.0070967","33554432","4728173940.00028","15893249788432566952","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","1","G(S)","fused","512","4","4","128,128,128,128","fused","avx2_fused","0.0076649","33554432","4377673811.79141","15893249788432566952","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","2","F(S)","repeat","512","4","4","128,128,128,128","repeat","avx2_repeat","0.0228059","33554432","1471304881.63151","15893249788432566952","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"7","1","F(S)","repeat","512","4","4","128,128,128,128","repeat","avx2_repeat","0.0062418","33554432","5375762119.90131","15893249788432566952","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
