"run","order_index","metric","native_mode","D","S","R","rows_per_worker","mode","kernel","elapsed_seconds","mac_total","mac_per_second","final_checksum","per_round_checksums","per_round_finite","per_round_overflow","per_round_clipped_cells","per_round_clipping_rates","clipped_cells","clipping_rate","all_rounds_valid","worker_count","cpus","affinity","affinity_errors","affinity_succeeded","timed_repetitions","warmup","timed_repetitions_exact"
"10","1","G(S)","fused","512","1","8","128,128,128,128","fused","avx2_fused","0.0029832","16777216","5623899168.67793","6479385130747434895","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.001953125","8","0.000244140625","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","2","F(S)","repeat","512","1","8","128,128,128,128","repeat","avx2_repeat","0.004622","16777216","3629860666.37819","6479385130747434895","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.001953125","8","0.000244140625","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"1","1","F(S)","repeat","512","1","16","128,128,128,128","repeat","avx2_repeat","0.0328756","33554432","1020648505.27443","16794876969260276264","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895;6716678801900521010;12611044509825579376;17048330770198727392;12867931280649719618;12586153124935780949;14328404969792242929;16014246983496208715;16794876969260276264","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.001953125;0;0;0;0;0;0;0;0","8","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"1","2","G(S)","fused","512","1","16","128,128,128,128","fused","avx2_fused","0.0325433","33554432","1031070358.56843","16794876969260276264","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895;6716678801900521010;12611044509825579376;17048330770198727392;12867931280649719618;12586153124935780949;14328404969792242929;16014246983496208715;16794876969260276264","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.001953125;0;0;0;0;0;0;0;0","8","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"2","1","G(S)","fused","512","1","16","128,128,128,128","fused","avx2_fused","0.0091517","33554432","3666469836.2053","16794876969260276264","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895;6716678801900521010;12611044509825579376;17048330770198727392;12867931280649719618;12586153124935780949;14328404969792242929;16014246983496208715;16794876969260276264","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.001953125;0;0;0;0;0;0;0;0","8","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"2","2","F(S)","repeat","512","1","16","128,128,128,128","repeat","avx2_repeat","0.0347693","33554432","965059175.767128","16794876969260276264","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895;6716678801900521010;12611044509825579376;17048330770198727392;12867931280649719618;12586153124935780949;14328404969792242929;16014246983496208715;16794876969260276264","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.001953125;0;0;0;0;0;0;0;0","8","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"3","1","F(S)","repeat","512","1","16","128,128,128,128","repeat","avx2_repeat","0.0071769","33554432","4675337819.95012","16794876969260276264","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895;6716678801900521010;12611044509825579376;17048330770198727392;12867931280649719618;12586153124935780949;14328404969792242929;16014246983496208715;16794876969260276264","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.001953125;0;0;0;0;0;0;0;0","8","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"3","2","G(S)","fused","512","1","16","128,128,128,128","fused","avx2_fused","0.0080118","33554432","4188126513.39275","16794876969260276264","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895;6716678801900521010;12611044509825579376;17048330770198727392;12867931280649719618;12586153124935780949;14328404969792242929;16014246983496208715;16794876969260276264","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.001953125;0;0;0;0;0;0;0;0","8","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"4","1","G(S)","fused","512","1","16","128,128,128,128","fused","avx2_fused","0.0148781","33554432","2255290124.41105","16794876969260276264","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895;6716678801900521010;12611044509825579376;17048330770198727392;12867931280649719618;12586153124935780949;14328404969792242929;16014246983496208715;16794876969260276264","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.001953125;0;0;0;0;0;0;0;0","8","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"4","2","F(S)","repeat","512","1","16","128,128,128,128","repeat","avx2_repeat","0.0076932","33554432","4361570217.85473","16794876969260276264","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895;6716678801900521010;12611044509825579376;17048330770198727392;12867931280649719618;12586153124935780949;14328404969792242929;16014246983496208715;16794876969260276264","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.001953125;0;0;0;0;0;0;0;0","8","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"5","1","F(S)","repeat","512","1","16","128,128,128,128","repeat","avx2_repeat","0.0082799","33554432","4052516576.28715","16794876969260276264","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895;6716678801900521010;12611044509825579376;17048330770198727392;12867931280649719618;12586153124935780949;14328404969792242929;16014246983496208715;16794876969260276264","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.001953125;0;0;0;0;0;0;0;0","8","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"5","2","G(S)","fused","512","1","16","128,128,128,128","fused","avx2_fused","0.0097318","33554432","3447916315.58396","16794876969260276264","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895;6716678801900521010;12611044509825579376;17048330770198727392;12867931280649719618;12586153124935780949;14328404969792242929;16014246983496208715;16794876969260276264","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.001953125;0;0;0;0;0;0;0;0","8","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","1","G(S)","fused","512","1","16","128,128,128,128","fused","avx2_fused","0.0744304","33554432","450816225.628238","16794876969260276264","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895;6716678801900521010;12611044509825579376;17048330770198727392;12867931280649719618;12586153124935780949;14328404969792242929;16014246983496208715;16794876969260276264","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.001953125;0;0;0;0;0;0;0;0","8","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","2","F(S)","repeat","512","1","16","128,128,128,128","repeat","avx2_repeat","0.0075405","33554432","4449894834.56004","16794876969260276264","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895;6716678801900521010;12611044509825579376;17048330770198727392;12867931280649719618;12586153124935780949;14328404969792242929;16014246983496208715;16794876969260276264","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.001953125;0;0;0;0;0;0;0;0","8","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"7","1","F(S)","repeat","512","1","16","128,128,128,128","repeat","avx2_repeat","0.0069816","33554432","4806123524.69348","16794876969260276264","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895;6716678801900521010;12611044509825579376;17048330770198727392;12867931280649719618;12586153124935780949;14328404969792242929;16014246983496208715;16794876969260276264","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.001953125;0;0;0;0;0;0;0;0","8","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"7","2","G(S)","fused","512","1","16","128,128,128,128","fused","avx2_fused","0.0073693","33554432","4553272631.05044","16794876969260276264","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895;6716678801900521010;12611044509825579376;17048330770198727392;12867931280649719618;12586153124935780949;14328404969792242929;16014246983496208715;16794876969260276264","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.001953125;0;0;0;0;0;0;0;0","8","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"8","1","G(S)","fused","512","1","16","128,128,128,128","fused","avx2_fused","0.0089968","33554432","3729596300.90699","16794876969260276264","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895;6716678801900521010;12611044509825579376;17048330770198727392;12867931280649719618;12586153124935780949;14328404969792242929;16014246983496208715;16794876969260276264","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.001953125;0;0;0;0;0;0;0;0","8","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"8","2","F(S)","repeat","512","1","16","128,128,128,128","repeat","avx2_repeat","0.0071965","33554432","4662604321.5452","16794876969260276264","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895;6716678801900521010;12611044509825579376;17048330770198727392;12867931280649719618;12586153124935780949;14328404969792242929;16014246983496208715;16794876969260276264","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.001953125;0;0;0;0;0;0;0;0","8","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"9","1","F(S)","repeat","512","1","16","128,128,128,128","repeat","avx2_repeat","0.0067927","33554432","4939778291.40106","16794876969260276264","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895;6716678801900521010;12611044509825579376;17048330770198727392;12867931280649719618;12586153124935780949;14328404969792242929;16014246983496208715;16794876969260276264","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.001953125;0;0;0;0;0;0;0;0","8","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"9","2","G(S)","fused","512","1","16","128,128,128,128","fused","avx2_fused","0.0112528","33554432","2981874022.46552","16794876969260276264","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895;6716678801900521010;12611044509825579376;17048330770198727392;12867931280649719618;12586153124935780949;14328404969792242929;16014246983496208715;16794876969260276264","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.001953125;0;0;0;0;0;0;0;0","8","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","1","G(S)","fused","512","1","16","128,128,128,128","fused","avx2_fused","0.0068237","33554432","4917336928.64575","16794876969260276264","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895;6716678801900521010;12611044509825579376;17048330770198727392;12867931280649719618;12586153124935780949;14328404969792242929;16014246983496208715;16794876969260276264","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.001953125;0;0;0;0;0;0;0;0","8","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","2","F(S)","repeat","512","1","16","128,128,128,128","repeat","avx2_repeat","0.0075711","33554432","4431909762.12175","16794876969260276264","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895;6716678801900521010;12611044509825579376;17048330770198727392;12867931280649719618;12586153124935780949;14328404969792242929;16014246983496208715;16794876969260276264","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.001953125;0;0;0;0;0;0;0;0","8","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
